yt_id,standard,composer,artist,album,year,instrumentation,youtube_url,youtube_title,youtube_channel,notes,source,recording_mbid
pOePGV9Utrk,Things Ain’t What They Used To Be,Mercer Ellington,Duke Ellington and His Orchestra,The Chronological Classics: Duke Ellington and His Orchestra 1942-1944,1996,big band,https://www.youtube.com/watch?v=pOePGV9Utrk,Duke Ellington - Things Ain't What They Used To Be (1962) [official video],StoryvilleRecords,Definitive Ellington orchestra reading of his son's blues,musicbrainz,79990df9-b091-40b0-ad8d-0abf5d67596f
c0dwWTQsatM,Things Ain’t What They Used To Be,Mercer Ellington,"Frank Wess, John Coltrane, Paul Quinichette, Mal Waldron",Wheelin’ & Dealin’,1958,sextet,https://www.youtube.com/watch?v=c0dwWTQsatM,"John Coltrane, Frank Wess & Paul Quinichette - Things Ain't What They Used To Be (Official Audio)",John Coltrane,Hard-bop jam session with young Coltrane,musicbrainz,f73c7956-a05c-426d-9477-202b8a5c985d
psccSyPoOW4,Things Ain’t What They Used To Be,Mercer Ellington,Charles Mingus,Shoes of the Fisherman’s Wife,1988,combo,https://www.youtube.com/watch?v=psccSyPoOW4,Things Ain't What They Used to Be,Charles Mingus,Mingus's vibrant take on the Ellington blues,musicbrainz,302e8069-6df8-44bd-9f77-2c9abb0ee664
MTUJwxOWdt8,Things Ain’t What They Used To Be,Mercer Ellington,Oscar Peterson Trio,The Complete Clef/Mercury Studio Recordings of the Oscar Peterson Trio (1951–1953),2008,piano trio,https://www.youtube.com/watch?v=MTUJwxOWdt8,Things Ain't What They Used To Be,Oscar Peterson (The Estate of Oscar Peterson),Swinging trio version from a landmark Ellington-tinged album,musicbrainz,903df6fe-0b01-41b4-8571-2ef637204679
GyYgY8r9ByI,Things Ain’t What They Used To Be,Mercer Ellington,"Ella Fitzgerald, The Count Basie Orchestra","Live From Tilburg, Holland 1971 / Live From La Cabaret Casino, Paradise Island, Nassau 1969",1994,vocal with big band,https://www.youtube.com/watch?v=GyYgY8r9ByI,Ella Fitzgerald - Things Ain't What They Used to Be,Jazz Galore,Vocal version with Basie's powerhouse band,musicbrainz,6d1b65c9-60fe-4f3e-8aec-08301c09184c
44gVMQUHUuo,Things Ain’t What They Used To Be,Mercer Ellington,"Archie Shepp, Richard Davis",Body and Soul,1989,saxophone and bass duo,https://www.youtube.com/watch?v=44gVMQUHUuo,Things Ain't What They Used to Be,Archie Shepp,Intimate avant-leaning duo interpretation,musicbrainz,695050fe-c0ff-469d-8a1c-2acd805a8c80
wiKyxX9R-yI,Things Ain’t What They Used To Be,Mercer Ellington,Wild Bill Davis and His Real Gone Organ,The Chronological Classics: Duke Ellington and His Orchestra 1950,2001,organ combo,https://www.youtube.com/watch?v=wiKyxX9R-yI,But Not for Me,Wild Bill Davis - Topic,Pioneering Hammond organ arrangement of the blues,musicbrainz,2e3f473a-7bfa-4952-af73-759e2af2d26a
CrmFJjmRIi4,Watermelon Man,Herbie Hancock,Herbie Hancock,Takin’ Off,1962,quintet,https://www.youtube.com/watch?v=CrmFJjmRIi4,Watermelon Man,Herbie Hancock,Original hard-bop version by the composer,musicbrainz,8d0717d5-f64a-473c-84f7-2060fccdc44c
ppJQKfqhFfE,Watermelon Man,Herbie Hancock,The Headhunters,Live From Brooklyn Bowl,2023,electric jazz-funk combo,https://www.youtube.com/watch?v=ppJQKfqhFfE,Watermelon Man,Herbie Hancock,Iconic funk reimagining with beer-bottle hindewhu intro,musicbrainz,8952b1d3-963a-4b70-9e73-3e4aa5555e5c
CSOOOAaS8eY,Watermelon Man,Herbie Hancock,Mongo Santamaría,"Summer of Soul (... Or, When the Revolution Could Not Be Televised) [original Motion Picture Soundtrack]",2022,Latin/Afro-Cuban ensemble,https://www.youtube.com/watch?v=CSOOOAaS8eY,Mongo Santamaria - Watermelon Man Jazz Funk version,Thomas laffing,Hit Latin-soul version that made the tune famous,musicbrainz,0abceccf-61cb-4d86-b64c-6279cd45fb21
0vUlD6yqiEA,Watermelon Man,Herbie Hancock,Poncho Sanchez,Concord Jazz Super Audio CD Sampler,2003,Latin jazz octet,https://www.youtube.com/watch?v=0vUlD6yqiEA,Watermelon Man,ponchosancheztv,Latin jazz tribute featuring Mongo Santamaría himself,musicbrainz,39de8e9d-3785-4e58-9dc0-6df26c5bcf07
I7ExFr5M3iQ,Watermelon Man,Herbie Hancock,Jimmy Smith,Damn!,1995,organ combo with big band,https://www.youtube.com/watch?v=I7ExFr5M3iQ,◄ Jimmy Smith  ☼ Watermelon Man Live in Germany 2004 ♫ youtube original,Le Caignec Rémi,Soul-jazz organ treatment,musicbrainz,e8fcd9a1-0974-4282-b521-494dd9799744
DOW47xv4Gxs,Watermelon Man,Herbie Hancock,Gerald Wilson Orchestra,Feelin' Kinda Blues,1965,big band,https://www.youtube.com/watch?v=DOW47xv4Gxs,Watermelon Man,Gerald Wilson - Topic,Notable big band arrangement,musicbrainz,719f77c1-6e83-4d7e-9ec2-f2ccbaa0fec6
yTeRd0eYERU,Watermelon Man,Herbie Hancock,Quincy Jones,Super Hits,1988,big band,https://www.youtube.com/watch?v=yTeRd0eYERU,Watermelon Man,Quincy Jones Productions,Polished big band version by Quincy Jones,musicbrainz,0921a22a-9a5d-40fe-a22e-4db43d960872
jB29mvZkelA,Watermelon Man,Herbie Hancock,Lionel Loueke,HH,2020,guitar trio,https://www.youtube.com/watch?v=jB29mvZkelA,Watermelon Man,Lionel Loueke,Modern African-inflected guitar interpretation,musicbrainz,b63df5c0-a0cc-4716-912e-cfcd434873f2
tBzyp-2kNhg,Wave,Antonio Carlos Jobim,Antônio Carlos Jobim,Wave,1967,orchestra with guitar (composer's lush arrangement),https://www.youtube.com/watch?v=tBzyp-2kNhg,Tribute to Jobim ⎮Wave ⎮Joscho Stephan Trio feat. Marcus Schinkel,Joscho Stephan,"Composer's definitive original recording, the title track of his landmark 1967 album",musicbrainz,3070236e-928f-4be0-b45c-81f079a4bc9f
5IAg6XY-0rI,Wave,Antonio Carlos Jobim,Oscar Peterson,Oscar Peterson in Russia,1996,piano with orchestra,https://www.youtube.com/watch?v=5IAg6XY-0rI,Wave (Remastered),Oscar Peterson (The Estate of Oscar Peterson),Elegant Peterson reading with Claus Ogerman orchestration,musicbrainz,1e7c7247-21b8-4a0a-985b-8bcd229786be
sVUCD5MwqyQ,Wave,Antonio Carlos Jobim,Stanley Turrentine,Blue Note Plays Jobim,1996,tenor saxophone quintet/soul-jazz,https://www.youtube.com/watch?v=sVUCD5MwqyQ,Wave,Stanley Turrentine - Topic,"Soulful, groove-driven tenor interpretation",musicbrainz,27ecaec7-83f2-4089-baf8-167672a610dd
Y66-bZPWl0A,Wave,Antonio Carlos Jobim,"Milt Jackson, Joe Pass, Ray Brown",The Big 3,1976,vibraphone/guitar/bass trio,https://www.youtube.com/watch?v=Y66-bZPWl0A,Wave,Milt Jackson - Topic,Intimate Pablo all-star trio chamber-jazz version,musicbrainz,3fc39e5b-f9ff-48fc-96c9-b4daf4170649
tw_S8lqu0wk,Wave,Antonio Carlos Jobim,"Oscar Peterson, Joe Pass, Niels‐Henning Ørsted Pedersen",The Good Life,1984,piano/guitar/bass trio,https://www.youtube.com/watch?v=tw_S8lqu0wk,Oscar Peterson & Niels-Henning Ørsted Pedersen • 15-07-1979 • World of Jazz,World of Jazz,Live Pablo trio showcasing virtuosic interplay,musicbrainz,9ab784cf-7149-49d0-8272-e1ba8a5547ae
2RCnbOzCj1I,Wave,Antonio Carlos Jobim,João Gilberto,João Gilberto in Tokyo,2004,voice with guitar,https://www.youtube.com/watch?v=2RCnbOzCj1I,João Gilberto - Wave,jon jon jon,Definitive intimate bossa nova vocal-guitar rendition,musicbrainz,7f92419e-5192-4ac0-87b2-e7854608ad1d
IfSOhv6QRKI,Wave,Antonio Carlos Jobim,McCoy Tyner,Supertrios,1989,piano trio,https://www.youtube.com/watch?v=IfSOhv6QRKI,Wave,McCoy Tyner Trio - Topic,Powerful modal-tinged pianistic take,musicbrainz,22b110d8-82b0-4c1c-a6d8-6e65d4036f84
pKS6uFF2y44,Wave,Antonio Carlos Jobim,Eliane Elias,Fantasia,1992,piano trio (Brazilian jazz),https://www.youtube.com/watch?v=pKS6uFF2y44,Wave,Eliane Elias Official,Authoritative Brazilian pianist's Jobim interpretation,musicbrainz,1341d9cf-5328-43db-8286-f983ee94128b
HxLv59R8uiw,"Well, You Needn't",Thelonious Monk,Thelonious Monk Trio,’Round About Midnight / Well You Needn’t,1948,piano trio,https://www.youtube.com/watch?v=HxLv59R8uiw,Litchfield Jazz Presents : Well You Needn't : Peter Bernstein Quartet,Litchfield Performing Arts,Composer's foundational trio reading of his own tune,musicbrainz,e085d6ff-e8e6-4b82-bb36-7fa17d738bd2
q-d32veDFOw,"Well, You Needn't",Thelonious Monk,Thelonious Monk Septet,Monk's Music,1957,septet,https://www.youtube.com/watch?v=q-d32veDFOw,Well You Needn't by Thelonious Monk from 'Monk's Music',Thelonious Monk,"Famous 'Coltrane, Coltrane!' shout version with Coltrane and Hawkins",musicbrainz,29563239-f0f1-41d8-84c6-f94c75c89d3a
MSmTZry-u-A,"Well, You Needn't",Thelonious Monk,Miles Davis Quintet,The Unissued Café Bohemia Broadcasts,2013,quintet,https://www.youtube.com/watch?v=MSmTZry-u-A,5 - Well You Needn't by Miles Davis from 'Steamin' With The Miles Davis Quintet',Miles Davis,First great quintet's classic hard-bop interpretation,musicbrainz,2719124e-b2a4-4d8b-8322-71c7778a592c
e5ebCLWLXP8,"Well, You Needn't",Thelonious Monk,"Eddie ""Lockjaw"" Davis, Johnny Griffin",Live at Minton's,1998,two-tenor quintet,https://www.youtube.com/watch?v=e5ebCLWLXP8,"Well, You Needn't (Live At Minton’s Playhouse, New York City, NY / January 6, 1961)","Eddie ""Lockjaw"" Davis",Hard-swinging tenor battle treatment,musicbrainz,ca960236-2ec2-4749-81b0-7cc6765bcdb1
qjlzIlIf5Ac,"Well, You Needn't",Thelonious Monk,"Mal Waldron, Steve Lacy",Live at Dreher Paris 1981,2003,piano and soprano sax duo,https://www.youtube.com/watch?v=qjlzIlIf5Ac,Well You Needn't,Steve Lacy - Topic,Intimate Monk-dedicated duo by two Monk specialists,musicbrainz,b6be9635-6fb2-47e2-9d0f-bbb46f38a43b
zR_kNYOgOz0,"Well, You Needn't",Thelonious Monk,Sphere,On Tour,1986,quartet,https://www.youtube.com/watch?v=zR_kNYOgOz0,Will You Needn't,Sphere: Charlie Rouse - Topic,Monk-tribute band featuring Charlie Rouse,musicbrainz,fbc2c056-6b03-4af5-8ab0-8036c45344af
-6_TasgB6nc,"Well, You Needn't",Thelonious Monk,Kenny Barron,"Live at Maybeck Recital Hall, Volume Ten",1991,piano trio,https://www.youtube.com/watch?v=-6_TasgB6nc,Kenny Barron - Well you needn't,PARAMAX FILMS,Authoritative modern piano-trio reading,musicbrainz,b970d15a-c4d1-4046-a042-d06cce3b5933
CVlneZy3sXs,"Well, You Needn't",Thelonious Monk,Gonzalo Rubalcaba,At Montreux,1990,piano trio,https://www.youtube.com/watch?v=CVlneZy3sXs,Well You Needn't (Live At Montreux),Gonzalo Rubalcaba - Topic,Virtuosic contemporary reharmonization,musicbrainz,bfc3290f-948f-4867-9c0b-85f2e39991b1
eYm1oBfWU4s,What Is This Thing Called Love?,Cole Porter,Artie Shaw and His Orchestra,Jazz in the Charts 046 (1939),2006,big band,https://www.youtube.com/watch?v=eYm1oBfWU4s,What Is This Thing Called Love - Artie Shaw - 1938,Swing Blues Jazz 78 RPM,Definitive swing-era big band reading by a major bandleader,musicbrainz,03af9749-5fd1-47ab-bd04-4e37c07ec0dd
40RWUCPxXbA,What Is This Thing Called Love?,Cole Porter,Charlie Parker,Charlie Parker Records,2012,alto saxophone with strings,https://www.youtube.com/watch?v=40RWUCPxXbA,What Is This Thing Called Love? (Live At Carnegie Hall/1950),Charlie Parker,Bird's lush strings interpretation of a bebop staple,musicbrainz,9cb9ec30-2acf-48a9-ba37-2f92f7ae7686
l6dqsHli6sA,What Is This Thing Called Love?,Cole Porter,Clifford Brown & Max Roach,Clifford Brown and Max Roach at Basin Street,1990,quintet,https://www.youtube.com/watch?v=l6dqsHli6sA,What Is This Thing Called Love?,Clifford Brown - Topic,Hard bop landmark with brilliant trumpet work,musicbrainz,222c6780-aabc-4332-a6f8-0d5761587eae
rSj5Tv5GGpw,What Is This Thing Called Love?,Cole Porter,Sonny Rollins,"A Night at the ""Village Vanguard"" Volume 2",1983,tenor saxophone quartet,https://www.youtube.com/watch?v=rSj5Tv5GGpw,What Is This Thing Called Love,Sonny Rollins,Muscular tenor improvisation on the changes,musicbrainz,ae84bc18-f5ef-41cd-ba02-b7f1ea6931bf
8WMUZ6nixvQ,What Is This Thing Called Love?,Cole Porter,Bill Evans Trio,Portrait in Jazz,1960,piano trio,https://www.youtube.com/watch?v=8WMUZ6nixvQ,Bill Evans Trio - What Is This Thing Called Love (Official Visualizer),Bill Evans,"Lyrical, harmonically rich piano trio version",musicbrainz,5fd54812-024f-44f0-b3ee-30d742988a49
wHC5OnpIkrk,What Is This Thing Called Love?,Cole Porter,Ella Fitzgerald,"Ella Fitzgerald Sings the Cole Porter Songbook, Volume 2",1961,vocal with orchestra,https://www.youtube.com/watch?v=wHC5OnpIkrk,What Is This Thing Called Love?,Ella Fitzgerald,Definitive vocal from the Cole Porter Songbook,musicbrainz,4fcb75a2-0073-4861-a0cf-396feafb366a
UAg_KfYRETI,What Is This Thing Called Love?,Cole Porter,The Nat King Cole Trio,Jumpin' at Capitol,1990,piano-vocal trio,https://www.youtube.com/watch?v=UAg_KfYRETI,What Is This Thing Called Love,Nat King Cole,Swinging early small-group rendition,musicbrainz,c8746604-a4a3-4652-8e1a-5d7cbea3afce
2yEHaAbf0F8,What Is This Thing Called Love?,Cole Porter,Art Tatum,Tatum Art: Art Tatum Live Performances 1934-1956,2008,solo piano,https://www.youtube.com/watch?v=2yEHaAbf0F8,Art Tatum plays What is This Thing Called Love,gullivior,Virtuosic solo piano treatment,musicbrainz,e32620c7-0c46-4b73-971b-feed12fd7aa4
pvR-x98O9xA,What's New,Bob Haggart,Bob Crosby and His Orchestra,Summertime / What's New,1939,big band,https://www.youtube.com/watch?v=pvR-x98O9xA,What's New?,Bob Crosby & His Bob Cats - Topic,Original recording of Haggart's tune (then titled 'I'm Free'),musicbrainz,40e7b166-b920-456e-97c9-304e849a4582
ya09fvuRAr8,What's New,Bob Haggart,Billie Holiday,Fantastic,1958,vocal with orchestra,https://www.youtube.com/watch?v=ya09fvuRAr8,"The Very Best of Jazz Divas - Billie Holiday, Ella Fitzgerald, Mildred Bailey",Jazz Divas,Iconic emotive vocal reading with strings,musicbrainz,3f556026-4cfb-459f-bda9-074c017fa066
yAB2dL6dGXo,What's New,Bob Haggart,Frank Sinatra,Frank Sinatra Sings for Only the Lonely,1958,vocal with orchestra,https://www.youtube.com/watch?v=yAB2dL6dGXo,Frank Sinatra - What's New?,Phillip Primrose,Definitive Sinatra/Riddle ballad interpretation,musicbrainz,3b5a3996-75c0-45d9-abde-cd7e3e4c655d
Pu-0vBaZmc0,What's New,Bob Haggart,Clifford Brown & Max Roach,More Live at The Bee Hive,2006,quintet,https://www.youtube.com/watch?v=Pu-0vBaZmc0,Clifford Brown & Max Roach Quintet - Sandu,60otaku4,Lyrical hard-bop trumpet feature,musicbrainz,aa74d5ba-e198-447b-bed5-17fb3a8c4b42
YDZ8wM6mFzc,What's New,Bob Haggart,Art Pepper,Art Pepper & Sonny Redd,1959,alto saxophone quartet,https://www.youtube.com/watch?v=YDZ8wM6mFzc,Art Pepper - What's New (Official Audio),Art Pepper,Heartfelt alto ballad with Miles' rhythm section,musicbrainz,4ea5c4cc-74d5-4988-a93f-81ca00e3c4a3
IhcRb7GfE74,What's New,Bob Haggart,Coleman Hawkins,Cool Groove,1996,tenor saxophone with ensemble,https://www.youtube.com/watch?v=IhcRb7GfE74,What's New,Coleman Hawkins - Topic,Master balladeer's tenor treatment,musicbrainz,243277f0-a4bc-42cf-a009-26db9e5fd65c
vaBzEzbQ_rs,What's New,Bob Haggart,Bill Evans,What's New,2003,piano trio with flute,https://www.youtube.com/watch?v=vaBzEzbQ_rs,What's New - Bill Evans With Jeremy Steig,Psiconauta Flute Music,Adventurous Evans-Steig interplay; album title track,musicbrainz,69284b6d-2f9a-481b-a4c4-fa9d8ac31b4f
SsXprfyx99w,What's New,Bob Haggart,John Coltrane,1960 Duesseldorf,2010,saxophone quartet,https://www.youtube.com/watch?v=SsXprfyx99w,What's New,John Coltrane,Tender Coltrane reading within ballad medley,musicbrainz,8ecf02d7-58c5-43d6-a59a-51d69bd760d2
zXZHTSzlZ2k,Whisper Not,Benny Golson,Benny Golson,Benny Golson's New York Scene,1957,sextet,https://www.youtube.com/watch?v=zXZHTSzlZ2k,Benny Golson with Don Friedman Trio - Whisper Not,Jazz|ᴳᴿᴱᴱᴺ,Composer's own definitive reading of his classic,musicbrainz,82301eb0-ae85-42cd-ba48-f6242123d24a
JN6vCdmOV-Q,Whisper Not,Benny Golson,Art Blakey & The Jazz Messengers,Live in Zürich 1958,1958,quintet,https://www.youtube.com/watch?v=JN6vCdmOV-Q,"Art Blakey & The Jazz Messengers, in ""Whisper Not"", Live, 1958.",lionja46,Hard bop staple by Golson's home band,musicbrainz,485ad05a-4ff1-4abb-888b-4b53f90737aa
Mn2QWcP1pWU,Whisper Not,Benny Golson,Ella Fitzgerald,First Class Jazz 10,2006,vocal with trio,https://www.youtube.com/watch?v=Mn2QWcP1pWU,Whisper Not,Ella Fitzgerald,Landmark vocal version with Leonard Feather lyrics,musicbrainz,facd6cf7-d56d-47f7-9876-d0ee5f2da615
QN3AgSf95rE,Whisper Not,Benny Golson,The Oscar Peterson Trio,At Baker’s Keyboard Lounge: The Complete Recordings,2026,piano trio,https://www.youtube.com/watch?v=QN3AgSf95rE,"Whisper Not (Live At The London House, Chicago, 1961)",Oscar Peterson (The Estate of Oscar Peterson),Swinging definitive trio interpretation,musicbrainz,ca2c6fdf-b0e0-43e8-8232-3591a8c5208f
Jsoo9typkaA,Whisper Not,Benny Golson,Wes Montgomery,The Wes Montgomery Trio,1959,guitar trio,https://www.youtube.com/watch?v=Jsoo9typkaA,Wes Montgomery Trio - Whisper Not (Official Audio),Wes Montgomery,Lyrical guitar take on the standard,musicbrainz,c3534e42-19f1-4623-901f-13dc030155e8
lqHhXXiC5X8,Whisper Not,Benny Golson,The Jazztet,Here and Now,1998,sextet,https://www.youtube.com/watch?v=lqHhXXiC5X8,Whisper Not - Art Farmer & Benny Golson The Jazztet,hotshiawase2,Golson/Farmer co-led group classic,musicbrainz,cc38c172-eada-400e-b9c8-bc8d5cc53d0c
NOzweGDKq7k,Whisper Not,Benny Golson,"Keith Jarrett, Gary Peacock, Jack DeJohnette",Whisper Not,2000,piano trio,https://www.youtube.com/watch?v=NOzweGDKq7k,Keith Jarrett - Whisper Not,Obertone Performance Art,Modern Standards Trio title track,musicbrainz,acdeb96f-cb42-4925-8bee-a8fcd5cbf1b7
AqAM-RVxowA,Whisper Not,Benny Golson,Dizzy Gillespie Big Band,Groovin' High,1990,big band,https://www.youtube.com/watch?v=AqAM-RVxowA,Whisper Not,The Dizzy Gillespie Alumni All-Star Big Band - Topic,Big band setting of the tune,musicbrainz,fd53ae5e-d14f-453a-826d-0695e1f470f9
EsLib043Fl0,Willow Weep For Me,Ann Ronell,Art Tatum,Tatum Art: Art Tatum Live Performances 1934-1956,2008,solo piano,https://www.youtube.com/watch?v=EsLib043Fl0,Art Tatum - Willow Weep for Me,Santoszzz,"Virtuosic solo piano reading, a benchmark interpretation",musicbrainz,f2daf4cc-47ec-4d0d-b943-130408446f9a
UzX479Bampc,Willow Weep For Me,Ann Ronell,Billie Holiday,Lady Sings the Blues,1956,vocal with orchestra,https://www.youtube.com/watch?v=UzX479Bampc,Billie Holiday & Her Orchestra - Willow Weep For Me (Clef Records 1954),RoundMidnightTV,Definitive vocal phrasing of the lyric,musicbrainz,ecfd9d70-fa98-4349-8e20-de425f91696c
OGZ5WJDsUmE,Willow Weep For Me,Ann Ronell,Wes Montgomery with the Wynton Kelly Trio,Smokin’ at the Half Note,2005,guitar quartet,https://www.youtube.com/watch?v=OGZ5WJDsUmE,Wynton Kelly Trio (Wes Montgomery)_ Willow Weep For Me,rapitroy,"Landmark guitar version, widely studied",musicbrainz,27fdfe60-77a1-4712-ac06-77760d21852e
5_O1KJALZzA,Willow Weep For Me,Ann Ronell,Sarah Vaughan,Sarah Vaughan at Mister Kelly's,1958,vocal with trio,https://www.youtube.com/watch?v=5_O1KJALZzA,Sarah Vaughan - Willow Weep For Me (Live @ Mister Kelly's Chicago) 1957,RoundMidnightTV,Lush vocal treatment with trio,musicbrainz,c57e80ee-89f7-40d3-a60a-867b859920e9
v7lIzxtTygI,Willow Weep For Me,Ann Ronell,Stan Getz Quintet,Interpretations,1965,saxophone quintet,https://www.youtube.com/watch?v=v7lIzxtTygI,Willow Weep for Me,Stan Getz,Cool-toned tenor ballad reading,musicbrainz,a996643a-26e1-4db8-b9af-91770f897b03
y63d-RrcyPM,Willow Weep For Me,Ann Ronell,Frank Sinatra with Nelson Riddle,Frank Sinatra Sings for Only the Lonely,1958,vocal with orchestra,https://www.youtube.com/watch?v=y63d-RrcyPM,"Willow Weep for Me (feat. Nelson Riddle and His Orchestra, Felix Slatkin and His Orchestra)",Frank Sinatra,Classic Sinatra/Riddle ballad arrangement,musicbrainz,01ad04da-6198-4ca6-aee0-140d5eceed61
Lx36Nv4HXyA,Willow Weep For Me,Ann Ronell,Coleman Hawkins,The Complete 1960 Essen Jazz Festival,2019,tenor saxophone combo,https://www.youtube.com/watch?v=Lx36Nv4HXyA,"Coleman Hawkins - Willow Weep For Me - Concert, England, May 1958",Heinz Becker,Robust tenor master interpretation,musicbrainz,ae5dba57-dbb8-4c08-9087-4df4f8911d0c
8lx-uD4FE9U,Willow Weep For Me,Ann Ronell,The Modern Jazz Quartet,Jazzology,1955,vibraphone quartet,https://www.youtube.com/watch?v=8lx-uD4FE9U,The Modern Jazz Quartet - Willow Weep for Me (1956),Classic Mood Experience,Chamber-jazz ensemble take with Milt Jackson,musicbrainz,d39e3dab-db25-4b14-9bb8-3f2d808423a7
